"year","sci_name_out","count","area_sampled_m2","Long_LAEA","Lat_LAEA","siteID","scheme_code"
2021,"Species1",3,8e+05,3602098.99600083,3257216.41632077,"Site_440","scheme_code28"
2015,"Species1",3,8e+05,3602098.99600083,3257216.41632077,"Site_440","scheme_code28"
2003,"Species1",3,8e+05,3602098.99600083,3257216.41632077,"Site_440","scheme_code28"
2015,"Species1",9,8e+05,3303672.80135968,3191900.40183726,"Site_441","scheme_code28"
2017,"Species1",2,8e+05,3303672.80135968,3191900.40183726,"Site_441","scheme_code28"
2019,"Species1",4,8e+05,3303672.80135968,3191900.40183726,"Site_441","scheme_code28"
2016,"Species1",11,8e+05,3303672.80135968,3191900.40183726,"Site_441","scheme_code28"
2014,"Species1",14,8e+05,3303672.80135968,3191900.40183726,"Site_441","scheme_code28"
2018,"Species1",1,8e+05,3303672.80135968,3191900.40183726,"Site_441","scheme_code28"
2003,"Species1",8,8e+05,3324440.20825561,3169769.10005249,"Site_442","scheme_code28"
2000,"Species1",6,8e+05,3324440.20825561,3169769.10005249,"Site_442","scheme_code28"
2018,"Species1",0,8e+05,3324440.20825561,3169769.10005249,"Site_442","scheme_code28"
2019,"Species1",1,8e+05,3324440.20825561,3169769.10005249,"Site_442","scheme_code28"
2021,"Species1",1,8e+05,3324440.20825561,3169769.10005249,"Site_442","scheme_code28"
2002,"Species1",3,8e+05,3324440.20825561,3169769.10005249,"Site_442","scheme_code28"
2004,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2019,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2008,"Species1",4,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2011,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2016,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2000,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2021,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2002,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2018,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2006,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2009,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2005,"Species1",12,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2017,"Species1",0,8e+05,3370541.60874935,3251501.88272253,"Site_443","scheme_code28"
2005,"Species1",13,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2004,"Species1",11,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2003,"Species1",19,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2006,"Species1",17,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2010,"Species1",31,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2007,"Species1",17,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2008,"Species1",12,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2002,"Species1",12,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2000,"Species1",13,8e+05,3375546.25695584,3255933.63355198,"Site_444","scheme_code28"
2012,"Species1",0,8e+05,3382262.06087732,3177183.99686112,"Site_445","scheme_code28"
2013,"Species1",1,8e+05,3382262.06087732,3177183.99686112,"Site_445","scheme_code28"
2007,"Species1",2,8e+05,3382262.06087732,3177183.99686112,"Site_445","scheme_code28"
2014,"Species1",3,8e+05,3382262.06087732,3177183.99686112,"Site_445","scheme_code28"
2017,"Species1",20,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2015,"Species1",21,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2004,"Species1",12,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2012,"Species1",15,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2010,"Species1",23,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2011,"Species1",16,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2003,"Species1",17,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2021,"Species1",27,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2018,"Species1",21,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2014,"Species1",21,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2016,"Species1",23,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2005,"Species1",4,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2013,"Species1",13,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2002,"Species1",11,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2000,"Species1",16,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2019,"Species1",7,8e+05,3388195.1758197,3225155.02466175,"Site_446","scheme_code28"
2017,"Species1",3,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2006,"Species1",5,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2009,"Species1",0,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2010,"Species1",4,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2018,"Species1",1,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2015,"Species1",3,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2019,"Species1",1,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2021,"Species1",2,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2013,"Species1",4,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2008,"Species1",8,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2014,"Species1",2,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2016,"Species1",4,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2011,"Species1",2,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2012,"Species1",3,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2007,"Species1",7,8e+05,3424970.71175693,3213420.78711357,"Site_447","scheme_code28"
2017,"Species1",0,8e+05,3429417.34976917,3221908.18195763,"Site_448","scheme_code28"
2018,"Species1",0,8e+05,3429417.34976917,3221908.18195763,"Site_448","scheme_code28"
2016,"Species1",3,8e+05,3429417.34976917,3221908.18195763,"Site_448","scheme_code28"
2019,"Species1",0,8e+05,3429417.34976917,3221908.18195763,"Site_448","scheme_code28"
2013,"Species1",0,8e+05,3429417.34976917,3221908.18195763,"Site_448","scheme_code28"
2021,"Species1",0,8e+05,3429417.34976917,3221908.18195763,"Site_448","scheme_code28"
2011,"Species1",3,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2012,"Species1",3,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2008,"Species1",4,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2019,"Species1",5,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2010,"Species1",3,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2015,"Species1",3,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2009,"Species1",2,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2018,"Species1",2,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2017,"Species1",3,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2006,"Species1",2,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2014,"Species1",0,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2005,"Species1",5,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2007,"Species1",1,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2016,"Species1",5,8e+05,3444448.20190215,3244272.21817999,"Site_449","scheme_code28"
2021,"Species1",1,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2014,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2004,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2011,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2006,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2003,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2007,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2000,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2005,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2017,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2008,"Species1",1,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2013,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2010,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2016,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2002,"Species1",1,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2015,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2009,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2019,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2018,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2012,"Species1",0,8e+05,3446475.02175179,3221700.97089368,"Site_450","scheme_code28"
2008,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2017,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2011,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2021,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2009,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2019,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2014,"Species1",1,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2012,"Species1",1,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2005,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2007,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2015,"Species1",1,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2006,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2003,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2018,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2000,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2016,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2004,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2013,"Species1",1,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2002,"Species1",0,8e+05,3463523.92201857,3211724.80946897,"Site_451","scheme_code28"
2007,"Species1",3,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2009,"Species1",4,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2003,"Species1",5,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2010,"Species1",2,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2004,"Species1",5,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2013,"Species1",4,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2016,"Species1",2,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2006,"Species1",4,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2018,"Species1",2,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2008,"Species1",3,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2005,"Species1",7,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2014,"Species1",4,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2019,"Species1",2,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2002,"Species1",4,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2012,"Species1",6,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2000,"Species1",4,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2015,"Species1",2,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2011,"Species1",5,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2017,"Species1",3,8e+05,3448909.00232019,3213576.52999076,"Site_452","scheme_code28"
2016,"Species1",0,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2018,"Species1",0,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2009,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2015,"Species1",1,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2000,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2007,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2017,"Species1",0,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2008,"Species1",1,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2011,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2019,"Species1",0,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2003,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2013,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2006,"Species1",2,8e+05,3497645.94262837,3226140.00153405,"Site_453","scheme_code28"
2013,"Species1",3,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2008,"Species1",9,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2014,"Species1",5,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2009,"Species1",4,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2018,"Species1",7,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2005,"Species1",9,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2016,"Species1",9,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2015,"Species1",7,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2010,"Species1",4,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2007,"Species1",8,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2019,"Species1",9,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2011,"Species1",3,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2012,"Species1",9,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2017,"Species1",10,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2006,"Species1",7,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2004,"Species1",11,8e+05,3503650.88260226,3198921.52199314,"Site_454","scheme_code28"
2012,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2010,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2013,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2000,"Species1",1,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2014,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2007,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2015,"Species1",1,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2019,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2003,"Species1",1,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2018,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2017,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2005,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2002,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2006,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2016,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2008,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2004,"Species1",1,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2009,"Species1",0,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2021,"Species1",1,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2011,"Species1",1,8e+05,3509830.26594548,3161051.64820946,"Site_455","scheme_code28"
2006,"Species1",6,8e+05,3539074.98018148,3204384.16969403,"Site_456","scheme_code28"
2005,"Species1",2,8e+05,3539074.98018148,3204384.16969403,"Site_456","scheme_code28"
2004,"Species1",0,8e+05,3539074.98018148,3204384.16969403,"Site_456","scheme_code28"
2003,"Species1",0,8e+05,3539074.98018148,3204384.16969403,"Site_456","scheme_code28"
2007,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2006,"Species1",7,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2002,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2015,"Species1",5,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2000,"Species1",8,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2021,"Species1",4,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2016,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2017,"Species1",5,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2008,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2018,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2003,"Species1",7,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2005,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2014,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2012,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2011,"Species1",8,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2019,"Species1",5,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2013,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2010,"Species1",7,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2009,"Species1",7,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2004,"Species1",6,8e+05,3528087.20424122,3168953.67013576,"Site_457","scheme_code28"
2021,"Species1",14,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2009,"Species1",18,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2005,"Species1",14,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2011,"Species1",20,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2003,"Species1",13,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2010,"Species1",15,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2004,"Species1",12,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2006,"Species1",14,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2007,"Species1",13,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2008,"Species1",10,8e+05,3530163.21709252,3172612.19769771,"Site_458","scheme_code28"
2014,"Species1",7,8e+05,3549451.60161418,3187864.56003452,"Site_459","scheme_code28"
2010,"Species1",4,8e+05,3549451.60161418,3187864.56003452,"Site_459","scheme_code28"
2011,"Species1",3,8e+05,3549451.60161418,3187864.56003452,"Site_459","scheme_code28"
2012,"Species1",2,8e+05,3549451.60161418,3187864.56003452,"Site_459","scheme_code28"
2013,"Species1",3,8e+05,3549451.60161418,3187864.56003452,"Site_459","scheme_code28"
2003,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2005,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2012,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2004,"Species1",2,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2008,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2013,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2011,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2007,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2006,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2009,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2002,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2010,"Species1",0,8e+05,3551395.6713246,3192061.05881455,"Site_460","scheme_code28"
2019,"Species1",4,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2015,"Species1",7,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2018,"Species1",3,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2014,"Species1",6,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2021,"Species1",6,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2016,"Species1",5,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2017,"Species1",3,8e+05,3543576.28286477,3184310.08997777,"Site_461","scheme_code28"
2017,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2007,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2003,"Species1",6,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2000,"Species1",4,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2021,"Species1",6,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2018,"Species1",3,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2019,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2013,"Species1",4,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2002,"Species1",6,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2011,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2014,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2010,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2016,"Species1",3,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2008,"Species1",1,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2005,"Species1",3,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2015,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2012,"Species1",1,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2009,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2004,"Species1",4,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2006,"Species1",2,8e+05,3567880.40242762,3192793.26178365,"Site_462","scheme_code28"
2016,"Species1",11,8e+05,3576729.40395742,3169075.6209081,"Site_463","scheme_code28"
2015,"Species1",14,8e+05,3576729.40395742,3169075.6209081,"Site_463","scheme_code28"
2018,"Species1",7,8e+05,3576729.40395742,3169075.6209081,"Site_463","scheme_code28"
2021,"Species1",10,8e+05,3576729.40395742,3169075.6209081,"Site_463","scheme_code28"
2017,"Species1",9,8e+05,3576729.40395742,3169075.6209081,"Site_463","scheme_code28"
2019,"Species1",11,8e+05,3576729.40395742,3169075.6209081,"Site_463","scheme_code28"
2021,"Species1",4,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2018,"Species1",0,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2011,"Species1",0,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2000,"Species1",8,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2009,"Species1",1,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2008,"Species1",3,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2007,"Species1",6,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2019,"Species1",1,8e+05,3269731.93168085,3152269.95718954,"Site_464","scheme_code28"
2008,"Species1",8,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2005,"Species1",13,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2018,"Species1",8,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2006,"Species1",6,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2010,"Species1",8,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2004,"Species1",2,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2000,"Species1",3,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2007,"Species1",9,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2019,"Species1",6,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2009,"Species1",9,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2003,"Species1",4,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2002,"Species1",5,8e+05,3361643.20784536,3117909.90450065,"Site_465","scheme_code28"
2012,"Species1",0,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
2018,"Species1",0,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
2004,"Species1",0,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
2010,"Species1",2,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
2005,"Species1",0,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
2017,"Species1",0,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
2019,"Species1",0,8e+05,3631943.18768731,3458375.86234756,"Site_466","scheme_code28"
